,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
43,2770,85.0,False,False,1,9827.123292438631,-1109.9200439453125,-4480.22021484375,217.30999755859375,-29729.3994140625,1093.6000061035156,-4443.699951171875,-2355.399932861328,-5092.5,-2125.500030517578,1.0,-1.036778956674049,-2.6865805346247518,-2.0558714732648933,bf81d8692db,games5425898691,19.0,-900.77001953125,-4495.56982421875,256.05999755859375,-17884.200439453125,5099.2999267578125,797.9000091552734,-706.2999725341797,-4975.799865722656,2234.1000366210938,255.0,193.0,,-0.5084618152858897,0.2508150897240713,-0.1670206872600551,True,19,False,22,53.702322652263014,True,,76561198039309853,enpitsu,28.0,180.0500030517578,-5067.02001953125,17.059999465942383,-6141.7999267578125,-2288.9999389648438,1.899999976158142,-0.0,-0.3999999910593033,0.0,255.0,0.0,,-0.016827291080307945,-0.35678907786532515,-1.9242868478292862e-05,True,18,18,2,240.0,False,,Pewoxxx,bcaef2d48fb,20.0,2413.679931640625,-5103.27978515625,615.5700073242188,-11896.600341796875,57.5,-2680.7000732421875,-5.799999833106995,-2296.699981689453,41.70000076293945,255.0,0.0,False,-0.2523514051982416,-0.007226250824581763,1.5725925607138511,True,84.0,False,22,10,14,,BasarDouble,b0bece63a4b,17.0,-956.2899780273438,-4182.47021484375,119.45999908447266,15703.1005859375,-40.900001525878906,2031.9999694824219,-8.399999737739563,-177.39999771118164,-1334.7999572753906,249.0,128.0,0.06022533615377021,-2.602900293489751,0.013869840275029197,True,237.0,False,4,False,6,,
44,2932,91.0,False,False,1,6083.5639302199415,-3034.409912109375,496.54998779296875,160.5,-9984.099731445312,29398.89892578125,3008.9999389648438,-339.59999084472656,4256.300048828125,-731.2000274658203,1.0,-0.5965577909628386,0.3740019410322623,1.3550385181757105,bf81d8692db,games5425898691,20.0,-2963.330078125,329.45001220703125,135.13999938964844,-10632.80029296875,17530.0,602.5,-2274.2999267578125,-2531.0000610351562,-3506.0000610351562,255.0,99.0,,-0.3223203921904053,0.8008130169066338,-0.023333920830262724,True,21,False,24,97.61449477749484,True,,76561198039309853,enpitsu,28.0,-1776.6700439453125,-4636.22021484375,17.049999237060547,-3592.6998901367188,8190.4998779296875,3.8999998569488525,-0.5000000074505806,0.9000000357627869,-2415.2999877929688,255.0,128.0,False,-0.01667265043608304,1.1830964628875285,-9.353179606686436e-05,True,18,18,2,240.0,False,,Pewoxxx,bcaef2d48fb,20.0,626.4000244140625,3889.39990234375,17.010000228881836,-10339.200439453125,16936.500244140625,2.7000001072883606,0.5999999865889549,-1.2999999523162842,1352.2999572753906,255.0,255.0,False,-0.009571660467139474,1.0212158853525783,0.0004076145568167709,True,255.0,False,24,10,16,,BasarDouble,b0bece63a4b,17.0,-2845.580078125,820.530029296875,137.47000122070312,-17786.099853515625,-14452.19970703125,1945.8000183105469,3960.4998779296875,-765.5000305175781,-439.3000030517578,255.0,255.0,0.21506666435000213,-0.39306289265048805,-0.03996469510925994,True,211.0,False,7,False,10,,False
45,2934,91.0,False,False,0,7031.45849062571,3128.429931640625,-625.8800048828125,177.97999572753906,34240.30029296875,835.2999877929688,3763.900146484375,865.2999877929688,-1566.300048828125,-5726.9000244140625,0.0,0.3898182539514991,-0.5983002493516416,1.5192332972278209,b0bece63a4b,BasarDouble,17.0,2974.389892578125,-717.5700073242188,150.00999450683594,15203.599853515625,11287.5,1456.3999938964844,-2642.0999145507812,-1039.800033569336,1158.6000061035156,255.0,255.0,False,0.007418678690383122,0.39030593291361254,-0.4188761093607933,True,7,False,10,211.0,False,,bcaef2d48fb,Pewoxxx,20.0,-524.4099731445312,-4039.320068359375,17.010000228881836,11957.900390625,-15680.50048828125,2.8999999165534973,-1.2999999523162842,1.7000000178813934,1815.5000305175781,255.0,255.0,False,0.009602973072826235,-0.8693026235862642,0.00019887994921024692,True,24,16,10,255.0,False,,enpitsu,76561198039309853,28.0,1798.3699951171875,4571.27001953125,17.049999237060547,2468.800048828125,-8978.900146484375,3.400000035762787,1.899999976158142,-7.699999809265137,-1807.7000427246094,255.0,128.0,False,0.016681755739184352,-1.3573300493432223,6.850441865863609e-05,True,240.0,False,18,2,18,,games5425898691,bf81d8692db,20.0,2963.330078125,-329.45001220703125,135.13999938964844,10632.80029296875,-17530.0,602.5,2274.2999267578125,2531.0000610351562,-3506.0000610351562,255.0,99.0,0.3223203921904053,-0.8008130169066338,-0.023333920830262724,True,91.34722596599208,True,21,False,24,,
46,3017,94.0,False,False,0,5256.379541188767,-814.6500244140625,-115.75,123.63999938964844,7506.500244140625,17235.0,2250.5999755859375,-1242.699966430664,-661.6000366210938,-5832.39990234375,0.0,-0.5091505233205313,-2.4856926600905465,-1.3844849963088672,bcaef2d48fb,Pewoxxx,20.0,-943.1099853515625,-218.25,96.73999786376953,-7472.80029296875,20530.10009765625,2721.099853515625,-437.79998779296875,-2368.9999389648438,-757.9000091552734,255.0,0.0,,0.02264939866334051,1.5398227392480615,-0.012209199776061155,True,17,10,26,100.69935483060857,True,,b0bece63a4b,BasarDouble,16.0,3082.56005859375,-4114.259765625,16.989999771118164,-11558.800048828125,-19496.199951171875,5.299999713897705,-0.5000000074505806,-0.5000000074505806,-1869.7000122070312,255.0,0.0,,0.00960856531775999,-2.170913821320057,-7.388571908475383e-05,True,10,8,False,255.0,False,,enpitsu,76561198039309853,28.0,-604.52001953125,4204.02001953125,17.049999237060547,2989.5001220703125,15598.1005859375,3.100000023841858,0.0,-0.7000000029802322,-9.300000071525574,255.0,255.0,True,0.01678342157185393,1.3802545737191243,6.697944679263227e-05,True,243.0,False,18,2,18,,games5425898691,bf81d8692db,19.0,3189.22998046875,-515.22998046875,17.020000457763672,4561.9000244140625,14326.700439453125,-1.2999999523162842,-0.5000000074505806,-0.9000000357627869,-42.10000038146973,255.0,128.0,0.009598975545375931,1.2567047832893425,3.26260111032602e-05,True,55.4897807105895,True,22,False,24,,
47,3102,97.0,False,False,1,9568.169499268703,-1057.1500244140625,-4226.7001953125,100.5999984741211,-11126.199951171875,17625.10009765625,9563.699951171875,5856.300048828125,-176.5999984741211,1293.0999755859375,1.0,0.6214721044333392,1.1512768052764917,-3.0601089630011455,76561198039309853,enpitsu,28.0,-985.5399780273438,-4419.509765625,17.049999237060547,-10180.999755859375,14884.000244140625,-1.0999999940395355,-1.0000000149011612,1.5000000596046448,-1100.1000213623047,255.0,255.0,False,-0.01677291390066423,0.9934888386626171,-0.00020048333538549826,True,18,2,18,106.0,False,,bf81d8692db,games5425898691,20.0,-1897.4100341796875,-4715.97998046875,17.020000457763672,18574.7998046875,2880.8999633789062,1.2999999523162842,1.5999999642372131,-0.0,0.09999999776482582,255.0,128.0,,-0.009618263238687905,2.9782219873097193,-0.00012735213517541297,True,24,22,False,31.0,False,,Pewoxxx,bcaef2d48fb,20.0,3841.669921875,-2058.56005859375,18.459999084472656,2096.0000610351562,17395.999755859375,117.5,-62.39999771118164,-427.7000045776367,3.3000001311302185,255.0,128.0,,-0.004945120289494853,1.6955109600432947,-0.05085068429129485,False,134.51118281579787,True,26,10,18,,BasarDouble,b0bece63a4b,17.0,-358.1600036621094,2097.199951171875,16.989999771118164,-8698.499755859375,-12629.49951171875,5.099999904632568,0.3999999910593033,0.3999999910593033,-136.49999618530273,248.0,128.0,-0.009584717842549767,-0.9516850215768085,0.00011447844119268655,True,255.0,False,8,False,10,,
48,3165,99.0,False,False,0,6548.844500322697,3548.510009765625,330.25,532.2899780273438,28030.70068359375,17366.099853515625,-5049.800109863281,-5405.5999755859375,509.3000030517578,2553.3999633789062,0.0,-0.9472418087502796,0.7816801828937076,1.3021518176424527,b0bece63a4b,BasarDouble,17.0,3465.52001953125,192.3000030517578,519.5399780273438,17260.50048828125,9179.400024414062,170.9000015258789,3771.300048828125,2351.699981689453,-3239.7000122070312,128.0,68.0,,0.03316455098842735,1.1799356018873448,0.6889106275143353,True,9,False,12,174.0,False,,bcaef2d48fb,Pewoxxx,20.0,-3212.679931640625,-2926.510009765625,16.989999771118164,-3223.599853515625,-22772.900390625,2.7000001072883606,-0.09999999776482582,0.3999999910593033,-21.80000066757202,255.0,128.0,,0.009610949349926812,-1.7140970649944176,5.214946870226888e-05,False,28,20,10,71.71170754073768,True,,enpitsu,76561198039309853,28.0,3341.969970703125,2148.81005859375,17.059999465942383,6471.500244140625,10815.2001953125,2.7000001072883606,0.0,0.0,2364.4000244140625,255.0,255.0,False,0.016721111174325703,1.0980510364440286,-9.685401324741304e-06,True,106.0,False,18,2,18,,games5425898691,bf81d8692db,20.0,-2928.3701171875,4276.10009765625,16.989999771118164,-20435.0,-8897.999877929688,9.800000190734863,-5.5000001192092896,1.5000000596046448,1926.199951171875,255.0,255.0,0.009811153784852436,-2.6602301297465485,-0.0002083374031605379,True,31.0,False,24,False,26,,
49,3230,102.0,False,False,1,8075.530226542731,-1066.6600341796875,-2693.39990234375,139.97999572753906,7827.19970703125,15792.7001953125,8716.099853515625,5562.7001953125,816.3999938964844,2095.0999450683594,1.0,-1.2655867314104277,0.8843836619524479,-1.3436767270325136,76561198039309853,enpitsu,27.0,-1066.47998046875,-2846.510009765625,86.12000274658203,13117.099609375,16018.499755859375,2052.5999450683594,-4646.9000244140625,2940.7000732421875,88.59999656677246,255.0,128.0,False,-0.6874197423488665,2.121946906481893,0.011172225503249365,True,19,2,20,88.0,False,,bf81d8692db,games5425898691,19.0,1454.6300048828125,-3502.8701171875,17.010000228881836,-10093.200073242188,-13902.39990234375,2.800000011920929,-0.3999999910593033,-0.3999999910593033,-1484.4000244140625,255.0,0.0,,-0.009604725415016722,-0.9274573928164805,-0.0002815013705556691,True,26,24,False,230.0,False,,Pewoxxx,bcaef2d48fb,20.0,808.739990234375,2638.27001953125,16.989999771118164,-6172.8997802734375,-16990.899658203125,5.099999904632568,-0.0,-0.7000000029802322,0.0,255.0,128.0,,-0.009587479483658564,-1.222320645142951,-6.080472201800547e-05,True,255.0,False,28,10,20,,BasarDouble,b0bece63a4b,17.0,-3675.1298828125,-1067.6600341796875,16.670000076293945,8416.099853515625,9519.89990234375,76.50000095367432,-42.89999961853027,62.89999961853027,2251.0000610351562,255.0,255.0,-0.005259476442362183,2.237780462104601,-0.0010630694782256247,False,174.0,False,10,False,12,,
50,3297,104.0,False,False,1,4156.910582393261,740.469970703125,986.0,318.70001220703125,-13516.800537109375,15183.199462890625,-1626.9000244140625,5053.399963378906,1700.5000305175781,2751.4999389648438,1.0,0.3555813954178743,0.6734980524325023,-2.422919040764656,76561198039309853,enpitsu,27.0,882.02001953125,959.3699951171875,243.39999389648438,-4992.9998779296875,18178.599853515625,-281.1000061035156,1163.499984741211,-2524.499969482422,-4745.7000732421875,128.0,255.0,,0.534643157747697,0.9963281539890775,-1.4649877360772257,True,21,2,22,76.0,False,,bf81d8692db,games5425898691,19.0,1097.010009765625,-3108.5400390625,17.010000228881836,6764.1998291015625,-10586.8994140625,2.8999999165534973,0.09999999776482582,-0.29999999329447746,-2286.1000061035156,255.0,0.0,,-0.009580359503152072,-2.0799619286654365,-3.7520861089735926e-05,True,26,24,False,230.0,False,,Pewoxxx,bcaef2d48fb,20.0,852.0,1694.25,52.18000030517578,1032.9000091552734,539.7000122070312,3607.0001220703125,-0.19999999552965164,-0.09999999776482582,0.0,128.0,128.0,,-0.009398490431632522,-0.4816851395863965,-1.9246767056629868e-05,True,255.0,False,30,10,20,,BasarDouble,b0bece63a4b,16.0,-1931.75,2753.60009765625,17.010000228881836,10857.099609375,15401.300048828125,2.7000001072883606,0.7999999821186066,1.0999999940395355,-790.5000305175781,255.0,94.0,-0.009600517624575483,2.204290205005598,-0.00010396106245423055,True,232.0,False,10,False,12,,
51,3345,106.0,False,False,0,8691.459167355873,1348.0400390625,-3256.77001953125,117.7699966430664,4891.7999267578125,8333.599853515625,5693.699951171875,4343.699951171875,3441.0000610351562,-2300.0999450683594,0.0,1.314942557206164,0.5497621755990063,0.8294488280518368,b0bece63a4b,BasarDouble,16.0,1377.52001953125,-3424.639892578125,83.66000366210938,1616.6999816894531,3199.8001098632812,1820.5000305175781,-5474.2999267578125,289.59999084472656,444.3000030517578,255.0,41.0,,0.7711495013051299,2.0521280781226015,0.4753146918169984,True,11,False,14,232.0,False,,bcaef2d48fb,Pewoxxx,19.0,-1031.0799560546875,-1788.050048828125,161.61000061035156,-1008.6000061035156,-526.8999862670898,-5011.7999267578125,0.19999999552965164,0.09999999776482582,0.0,128.0,128.0,,0.009398490431632522,0.4816851395863965,-1.9246767056629868e-05,True,30,20,12,255.0,False,,enpitsu,76561198039309853,27.0,203.10000610351562,-4096.080078125,17.030000686645508,15616.8994140625,-14122.2998046875,2.0999999344348907,-0.29999999329447746,0.0,2031.6000366210938,255.0,255.0,,0.016788111400343045,-0.662623524605344,2.7149828447775947e-05,True,32.100455855810516,True,22,2,22,,games5425898691,bf81d8692db,19.0,484.010009765625,3871.610107421875,17.010000228881836,12816.300048828125,-5730.4998779296875,2.800000011920929,-1.2999999523162842,0.3999999910593033,-1616.0000610351562,255.0,0.0,0.009588674367716904,-0.43969393637023746,-0.00015816974408306155,True,230.0,False,24,False,26,,
52,3413,108.0,False,False,0,7444.836424359053,2478.3798828125,-1496.199951171875,180.97000122070312,-8640.0,12083.800048828125,7714.69970703125,4503.500061035156,3882.0001220703125,804.8000335693359,0.0,-0.881275284763293,-1.000777757912711,1.2952529715524088,b0bece63a4b,BasarDouble,16.0,2551.580078125,-1502.93994140625,63.66999816894531,-4715.799865722656,20907.099609375,1809.1999816894531,-938.1999969482422,-4820.199890136719,2476.7999267578125,255.0,255.0,,0.24629872405300599,1.6582133750751968,-0.28385949183025133,True,13,False,16,118.0,False,,bcaef2d48fb,Pewoxxx,19.0,416.8800048828125,-3126.669921875,17.010000228881836,11066.300048828125,-7063.4002685546875,2.8999999165534973,0.19999999552965164,0.0,2281.6000366210938,255.0,255.0,,0.009555528625460715,-0.5004840198791125,-2.020046934373243e-05,True,30,20,12,244.0,False,,enpitsu,76561198039309853,28.0,3886.93994140625,-1982.97998046875,24.969999313354492,1057.5,20470.899658203125,222.39999771118164,-25.499999523162842,-353.69998931884766,-2.0000000298023224,255.0,128.0,,0.00678710292234879,1.509869849963908,-0.19825581635497716,True,255.0,False,22,2,22,,games5425898691,bf81d8692db,19.0,2460.580078125,-490.54998779296875,132.05999755859375,5290.7000732421875,-22059.89990234375,3412.6998901367188,-207.5,-29.800000190734863,-1260.5000305175781,255.0,128.0,-0.060004271791456565,-1.8121513111788548,0.011199912314087561,True,187.0,False,24,False,28,,
53,3480,111.0,False,False,0,4018.3214611760345,446.6600036621094,1352.6300048828125,106.55999755859375,-7996.6998291015625,17616.700439453125,-2972.0999145507812,-1072.3999786376953,2794.5999145507812,1076.9000244140625,0.0,1.1007770623637638,-0.6364527190875585,1.324980911744581,b0bece63a4b,BasarDouble,16.0,472.3999938964844,1191.5,16.290000915527344,-9995.900268554688,10440.0,-116.80000305175781,-2084.1000366210938,752.0999908447266,-1944.9000549316406,255.0,0.0,,0.043475039658946314,2.2760373842004586,0.03915132230757336,True,14,False,16,87.86049902310936,True,,bcaef2d48fb,Pewoxxx,19.0,916.5900268554688,-1518.2900390625,17.010000228881836,-13861.099853515625,10792.5,2.5999999046325684,-0.5000000074505806,0.29999999329447746,20.499999523162842,255.0,128.0,False,0.009590753115922755,2.482897154234634,-7.968922662245579e-05,True,30,20,12,215.0,False,,enpitsu,76561198039309853,28.0,1212.949951171875,2131.0,17.030000686645508,-13787.5,10098.499755859375,5.899999737739563,4.600000083446503,-2.7000001072883606,-590.2000045776367,128.0,0.0,,0.0168763356007558,2.523812378016901,-0.0001924566943241746,True,193.0,False,22,2,22,,games5425898691,bf81d8692db,19.0,2581.050048828125,-3952.300048828125,16.989999771118164,101.30000114440918,10952.19970703125,2.800000011920929,-0.09999999776482582,1.1999999731779099,100.20000457763672,255.0,128.0,0.009536993229805113,1.5735787315347025,-0.00014695142993512684,True,111.8896946189224,True,26,False,28,,
54,3507,112.0,False,True,0,2338.983550070749,-185.5,2911.5400390625,98.08000183105469,7623.599853515625,26302.5,-25.199999809265137,-4702.60009765625,-2404.9000549316406,2583.3999633789062,0.0,0.6935650954550632,1.1052832454668555,2.9501565647591885,b0bece63a4b,BasarDouble,16.0,-339.70001220703125,2629.719970703125,59.40999984741211,4683.0999755859375,20255.6005859375,3079.5999145507812,-511.3999938964844,2099.199981689453,-2452.7999877929688,255.0,0.0,,0.0323666401432129,1.5492040272794503,0.015393162390848035,True,15,False,18,27.0,False,,bcaef2d48fb,Pewoxxx,19.0,-379.1000061035156,-418.45001220703125,17.010000228881836,-8628.900146484375,14707.80029296875,2.800000011920929,-0.19999999552965164,0.09999999776482582,-1946.199951171875,255.0,0.0,False,0.009566867842159228,2.0366061037665273,-3.594075632141472e-05,True,30,20,12,245.0,False,,enpitsu,76561198039309853,28.0,193.0800018310547,3340.530029296875,27.1200008392334,-16158.199462890625,5684.4000244140625,3082.60009765625,-0.9000000357627869,-1.5000000596046448,2019.4999694824219,0.0,255.0,,0.016822361531519905,2.8778819392717807,5.639799274472355e-06,True,163.0,False,24,2,23,,games5425898691,bf81d8692db,19.0,2402.97998046875,-2361.300048828125,80.31999969482422,-5953.900146484375,22080.70068359375,2341.199951171875,-5264.0997314453125,-1592.2999572753906,56.90000057220459,255.0,159.0,0.5846932014465969,1.8612780518882988,-0.0027027568617852475,True,57.0,False,27,False,30,,
55,3511,112.0,False,False,1,8435.94981777405,86.18000030517578,-3256.989990234375,99.47000122070312,3320.0,7115.999755859375,3813.699951171875,-2903.599853515625,2028.3000183105469,4842.900085449219,1.0,-0.94615996332396,-0.8141132756053975,1.9804467198222866,76561198039309853,enpitsu,28.0,15.569999694824219,-3400.489990234375,71.8499984741211,7459.7998046875,-2624.89990234375,2157.100067138672,1380.5999755859375,-3892.5,-3632.0001220703125,128.0,255.0,,0.14832871586963506,-3.127151926156078,-0.026490951588159554,True,23,2,24,163.0,False,,bf81d8692db,games5425898691,19.0,-2333.429931640625,2103.39990234375,96.27999877929688,5965.5999755859375,-22120.400390625,-15.59999942779541,5279.7998046875,1537.4000549316406,95.69999694824219,255.0,199.0,,-1.428529880870118,-1.9158144173503655,0.04109666693441171,True,30,27,False,57.0,False,,Pewoxxx,bcaef2d48fb,19.0,470.44000244140625,227.35000610351562,17.010000228881836,6418.4002685546875,-15645.400390625,2.5999999046325684,-0.09999999776482582,0.5999999865889549,-279.20000076293945,255.0,128.0,False,-0.009591204801701936,-1.9290840216769318,0.0001706182971533612,True,245.0,False,30,12,20,,BasarDouble,b0bece63a4b,16.0,272.07000732421875,-2985.110107421875,98.23999786376953,-3424.2001342773438,-19192.900390625,108.29999923706055,-144.399995803833,-5492.80029296875,-240.10000228881836,255.0,0.0,-0.1017461577322717,-1.4881698389199631,1.2950963228792132,True,27.0,False,15,False,18,,
56,3513,112.0,False,False,0,2076.964801099515,-97.94000244140625,3222.47998046875,119.41999816894531,16139.3994140625,5651.300048828125,3095.4000854492188,1259.3000030517578,-2028.6000061035156,-5504.4000244140625,0.0,0.7132075814457037,0.8958448814489903,1.9523275178625747,b0bece63a4b,BasarDouble,16.0,-241.9199981689453,3160.18994140625,97.37999725341797,2348.0999755859375,17876.99951171875,64.0999984741211,2335.2999877929688,3567.0999145507812,415.49999237060547,255.0,0.0,,0.10523768920228835,1.5419693582212843,1.9483196990123857,True,15,False,18,27.0,False,,bcaef2d48fb,Pewoxxx,19.0,-526.030029296875,-82.72000122070312,17.010000228881836,-5866.5997314453125,15847.80029296875,2.5999999046325684,0.19999999552965164,-0.7999999821186066,-66.19999885559082,255.0,128.0,False,0.009592092731135074,1.916425181175016,0.00010990790476710456,True,30,20,12,245.0,False,,enpitsu,76561198039309853,28.0,-58.959999084472656,3415.81005859375,83.13999938964844,-7422.5,2621.7999267578125,1766.6999816894531,3897.3001098632812,3612.0001220703125,-1419.1999816894531,128.0,255.0,,-0.47318314972815795,3.0307687275179687,-0.2047655704220451,True,163.0,False,24,2,23,,games5425898691,bf81d8692db,19.0,2278.760009765625,-1900.6700439453125,94.94000244140625,-5962.9998779296875,22110.80078125,-167.99999237060547,-5250.5999755859375,-1633.0000305175781,116.80000305175781,255.0,128.0,1.0496622376376605,-1.2891870858964416,3.1101110899298856,True,57.0,False,27,False,30,,
57,3663,118.0,False,False,0,4743.7734536640655,3660.77001953125,3821.199951171875,125.56999969482422,-1683.9999389648438,22160.2001953125,8255.2001953125,5847.1002197265625,-723.7000274658203,1134.4000244140625,0.0,1.2112538396052857,-1.6686448001118588,2.7276143586209725,bcaef2d48fb,Pewoxxx,20.0,3675.239990234375,3590.719970703125,16.209999084472656,674.8000335693359,14298.499755859375,-930.5000305175781,1841.6999816894531,-1735.2000427246094,1840.5000305175781,255.0,128.0,False,-0.006276946066082046,1.5413729169671686,-0.013802519484344517,True,20,12,30,41.149513683011435,True,,b0bece63a4b,BasarDouble,17.0,3542.5,160.3000030517578,16.920000076293945,561.8999862670898,-21063.30078125,26.700000762939453,-2.8999999165534973,-11.499999761581421,-1512.5999450683594,247.0,1.0,,0.009749595704757493,-1.5726981737284025,-0.0008561447884806101,True,22,20,False,255.0,False,,enpitsu,76561198039309853,28.0,-166.63999938964844,4350.83984375,17.059999465942383,1860.0999450683594,-2667.9998779296875,1.899999976158142,-0.09999999776482582,0.09999999776482582,1566.6000366210938,255.0,255.0,False,0.016679833111477554,-1.0367613766915196,9.373674958589806e-05,True,163.0,False,24,2,24,,games5425898691,bf81d8692db,20.0,3921.639892578125,3790.419921875,44.540000915527344,-7852.7001953125,1352.7000427246094,-4041.9000244140625,-1688.699951171875,3811.099853515625,3151.6000366210938,128.0,255.0,0.4235121276333072,-3.1252129177723105,-0.1087622341461333,True,239.0,False,28,False,30,,
58,3707,119.0,False,False,1,10112.459198369423,-1711.219970703125,-4630.580078125,184.19000244140625,5497.19970703125,-20865.2001953125,120.0,5130.999755859375,-2437.2999572753906,-1931.6000366210938,1.0,-1.103799088026076,-0.052048965823866755,-0.10761599307382214,bf81d8692db,games5425898691,20.0,-1670.77001953125,-4445.77001953125,119.47000122070312,15529.3994140625,-16519.7998046875,3863.900146484375,-902.6000213623047,-670.2999877929688,-2689.89990234375,255.0,111.0,,0.1994000946607227,-1.6985006505792979,0.050119392777231056,True,28,False,32,136.1519826612165,True,,76561198039309853,enpitsu,28.0,-1260.9100341796875,-4631.18994140625,174.72999572753906,-19856.8994140625,-3843.699951171875,2835.7998657226562,532.0000076293945,-5472.80029296875,-121.00000381469727,255.0,128.0,False,0.010052739060614291,-0.0975107435724148,0.00821097679112227,True,26,25,2,146.0,False,,Pewoxxx,bcaef2d48fb,20.0,-1828.699951171875,-4538.91015625,80.08999633789062,19239.000244140625,-6703.2000732421875,3595.7000732421875,849.1999816894531,1663.8999938964844,-764.7000122070312,255.0,128.0,False,-0.02533380130293891,-2.6648980518032492,0.001189977118189587,True,12.0,False,32,12,21,,BasarDouble,b0bece63a4b,17.0,-1251.7099609375,569.25,17.020000457763672,10106.300048828125,-13621.199951171875,1.5000000596046448,-0.0,-0.0,-1981.9000244140625,255.0,0.0,-0.009596601530569357,-2.1395791533630915,-8.611813547035046e-06,True,255.0,False,20,False,22,,
59,3708,119.0,False,False,0,2619.626061513019,1687.68994140625,4707.580078125,187.5,-11261.400146484375,29955.30029296875,3845.5999755859375,-4743.0999755859375,2827.7999877929688,-2346.3999938964844,0.0,1.1641154449182813,-0.42164475719226807,-0.5470744951128736,bcaef2d48fb,Pewoxxx,20.0,1828.699951171875,4538.91015625,80.08999633789062,-19239.000244140625,6703.2000732421875,3595.7000732421875,-849.1999816894531,-1663.8999938964844,-764.7000122070312,255.0,128.0,False,0.02533380130293891,2.6648980518032492,0.001189977118189587,True,21,12,32,12.0,False,,b0bece63a4b,BasarDouble,17.0,1251.7099609375,-569.25,17.020000457763672,-10106.300048828125,13621.199951171875,1.5000000596046448,0.0,0.0,-1981.9000244140625,255.0,0.0,,0.009596601530569357,2.1395791533630915,-8.611813547035046e-06,True,22,20,False,255.0,False,,enpitsu,76561198039309853,28.0,1260.9100341796875,4631.18994140625,174.72999572753906,19856.8994140625,3843.699951171875,2835.7998657226562,-532.0000076293945,5472.80029296875,-121.00000381469727,255.0,128.0,False,-0.010052739060614291,0.0975107435724148,0.00821097679112227,True,146.0,False,26,2,25,,games5425898691,bf81d8692db,20.0,1590.1099853515625,4520.6298828125,134.5,-16106.500244140625,15324.7998046875,2961.400146484375,3082.39990234375,22.799999713897705,-3833.699951171875,255.0,90.0,-0.36581044199524,1.5037145013412188,0.03949114112482877,True,133.06733750527906,True,28,False,32,,
