,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost_collect
33,2803,77,False,False,0,9856.441330734067,-1179.9599609375,-4712.35009765625,709.8400268554688,-23278.89892578125,11077.60009765625,3890.8999633789062,-695.2999877929688,-3885.7000732421875,-4518.500061035156,0.0,1.0591645277208903,2.902280993695195,-2.578944968754114,bf81d8692db,games5425898691,19.0,-1025.8599853515625,-4766.6201171875,630.9199829101562,-11453.1005859375,4661.199951171875,3367.6998901367188,2509.199981689453,-2027.4000549316406,4454.5001220703125,255.0,147.0,,-0.13714618537930878,2.85350765003441,0.15583160392297415,True,False,154.76469675699866,True,14,11,,76561198039309853,enpitsu,26.0,-1152.4100341796875,-4662.7998046875,17.049999237060547,10015.900268554688,-8580.700073242188,2.5999999046325684,-0.09999999776482582,0.7999999821186066,-30.09999990463257,128.0,128.0,,0.016822849750585712,-0.7122595888237824,5.6425634257657655e-05,True,6,False,6,255.0,False,,Carmine10_10,b40137d616b,10,-400.2900085449219,-2044.4599609375,17.010000228881836,-2549.2999267578125,-5798.2000732421875,2.5,-0.3999999910593033,0.7000000029802322,-2233.3999633789062,235.0,0.0,,0.009599018352699634,-1.9865516369975953,2.6259333004856656e-06,True,6,6,False,255.0,False,,xHRO_FlankenTod,7119617896992381358,10.0,-1290.1400146484375,-1399.3499755859375,104.69999694824219,13301.099853515625,9105.599975585938,-669.8000335693359,-3681.4999389648438,639.5000076293945,1010.8000183105469,255.0,128.0,,-0.3284216488665622,0.13337659670468577,1.0806653942587174,True,10.0,False,4,16,10,
34,2935,81,False,False,0,6597.826275636006,-446.54998779296875,-1442.5,143.47000122070312,3203.800048828125,12228.499755859375,3529.5001220703125,3047.5,668.6000061035156,5124.89990234375,0.0,0.04234517190327025,-1.7609598184044422,-1.859612396502459,bf81d8692db,games5425898691,19.0,-383.7900085449219,-1530.18994140625,16.34000015258789,9649.299926757812,14335.6005859375,-251.8000030517578,-38.19999933242798,-535.6000137329102,2455.500030517578,128.0,248.0,,0.003745623076335554,1.0657301031046664,-0.014920977003067831,True,False,104.0,False,14,12,,76561198039309853,enpitsu,26.0,-383.80999755859375,-1787.989990234375,17.040000915527344,-3153.599853515625,21985.90087890625,4.1999998688697815,-0.19999999552965164,-1.5000000596046448,-1417.5,0.0,128.0,False,0.01682612523610074,1.6714785880489607,-9.191628358778853e-05,True,6,False,6,147.0,False,,Carmine10_10,b40137d616b,11,-4079.0,-3595.14990234375,250.77000427246094,107.20000267028809,14960.2001953125,-12150.899658203125,-568.3000183105469,-937.5,-1517.8999328613281,255.0,128.0,,0.7110264362951894,1.550808813569505,1.520559012325787,True,8,8,False,170.43720422252534,True,,xHRO_FlankenTod,7119617896992381358,10.0,1036.72998046875,4669.259765625,17.010000228881836,5376.099853515625,-6126.400146484375,2.5,-0.5000000074505806,0.7000000029802322,2219.2999267578125,255.0,255.0,False,0.009521583211866224,-0.85314237165072,0.00020591821191393337,True,71.0,False,4,18,12,
35,2965,83,False,False,0,5333.138523530081,-113.43000030517578,-135.41000366210938,146.19000244140625,-6082.2998046875,7314.89990234375,4044.5999145507812,22.699999809265137,4582.9998779296875,3872.3001098632812,0.0,0.12303098726845049,-1.5551062355434273,-1.9800094540615336,bf81d8692db,games5425898691,19.0,-19.010000228881836,-144.7899932861328,17.010000228881836,-7076.300048828125,11836.300048828125,0.0,0.0,0.0,1758.5000610351562,255.0,239.0,,0.009566332777221817,2.1451603807303505,0.00012060797261706238,True,False,108.95189693666273,True,14,12,,76561198039309853,enpitsu,26.0,-395.29998779296875,-1130.260009765625,17.040000915527344,-79.6999979019165,-2458.0999755859375,3.799999952316284,-0.5000000074505806,0.0,0.0,0.0,128.0,False,0.016947371548833037,1.5382924839468566,-8.132228868000232e-07,True,6,False,6,147.0,False,,Carmine10_10,b40137d616b,11,-2979.6298828125,-1569.050048828125,96.8499984741211,14142.7001953125,17924.599609375,2501.999969482422,3.700000047683716,5497.39990234375,168.60000610351562,128.0,31.0,,0.3286359327214503,0.9455493075127506,0.5502376176544369,True,10,9,False,121.0,False,,xHRO_FlankenTod,7119617896992381358,10.0,1012.5,4096.33984375,17.010000228881836,-7444.4000244140625,-5864.1998291015625,2.0999999344348907,0.7000000029802322,0.3999999910593033,-378.8999938964844,255.0,128.0,False,0.009514877252413444,-2.512764556080889,0.0002748142311691597,True,71.0,False,4,18,12,
36,3000,84,False,False,0,4348.680900332002,-843.1699829101562,791.6400146484375,146.1199951171875,18822.19970703125,11071.500244140625,7925.2001953125,3648.3999633789062,-4758.0999755859375,220.40000915527344,0.0,0.4647364664286163,-0.8608998282880429,-2.788501516099834,bf81d8692db,games5425898691,19.0,-1046.550048828125,703.6400146484375,16.850000381469727,18090.400390625,13283.599853515625,5027.799987792969,-623.6000061035156,5098.599853515625,1966.0000610351562,255.0,0.0,,0.041843034131964,1.4704805304133675,0.12688714942766466,True,False,97.0,False,14,12,,76561198039309853,enpitsu,26.0,-431.989990234375,-2259.550048828125,17.040000915527344,-397.79998779296875,-12242.60009765625,3.799999952316284,0.9000000357627869,0.0,0.0,0.0,128.0,False,0.016901600873105042,1.5382921165689598,-7.274156299680295e-08,True,6,False,6,147.0,False,,Carmine10_10,b40137d616b,11,-1124.449951171875,662.5800170898438,46.130001068115234,11468.499755859375,6595.2001953125,3371.0000610351562,1467.1000671386719,-2628.9999389648438,-2705.7000732421875,128.0,0.0,,-0.14426995354942299,0.18612494090926326,-0.009767120703352117,True,12,10,False,121.0,False,,xHRO_FlankenTod,7119617896992381358,10.0,131.22999572753906,3282.679931640625,17.010000228881836,-5682.2998046875,-457.40001678466797,2.3999999463558197,-0.29999999329447746,0.0,-2251.0000610351562,255.0,0.0,False,0.00950742589267754,-3.0325678449927564,-7.012373541691918e-05,True,71.0,False,4,18,12,
37,3197,91,False,False,0,2996.7020870171023,2092.489990234375,4918.2998046875,131.58999633789062,-17687.099609375,7696.7999267578125,3457.7999877929688,1035.999984741211,5689.1998291015625,-1599.7000122070312,0.0,-0.0023679659764767784,0.4378062725314821,2.2432620385986413,bf81d8692db,games5425898691,19.0,2262.85009765625,4834.740234375,16.989999771118164,-16197.5,3980.10009765625,2.3999999463558197,1.2999999523162842,-0.19999999552965164,1735.5999755859375,255.0,255.0,,0.009596384771231826,2.933879057702937,0.0002201628165773175,True,False,192.33001300083694,True,16,12,,76561198039309853,enpitsu,26.0,43.369998931884766,-1279.6300048828125,17.049999237060547,-264.50000762939453,13859.49951171875,-2.0000000298023224,0.0,0.0,0.0,255.0,,,0.01675517304131914,1.5898926464559004,-3.003124386550714e-07,True,8,False,8,179.77305817604068,True,,Carmine10_10,b40137d616b,10,3056.31005859375,4958.83984375,295.6499938964844,7397.0001220703125,-4894.700012207031,-1190.6999969482422,1271.2000274658203,2123.6000061035156,-1093.0000305175781,255.0,0.0,False,0.12762020113507364,-0.5914615314292619,1.5662930085691273,True,14,14,False,182.0,False,,xHRO_FlankenTod,7119617896992381358,10.0,543.1599731445312,4911.60009765625,17.0,4319.5001220703125,-141.40000343322754,3.400000035762787,-0.19999999552965164,1.0999999940395355,722.6999664306641,0.0,179.0,,0.009866967694491037,-0.021251178077812946,-6.708096831032026e-05,True,40.0,False,4,18,12,
38,3215,92,True,True,0,2110.6838994926143,1188.3599853515625,4807.68994140625,177.1699981689453,-15081.199951171875,5032.099914550781,2592.5,3454.2001342773438,1623.800048828125,-4629.2999267578125,0.0,0.5693847528424397,2.9694979011450915,1.6237107599363372,bf81d8692db,games5425898691,19.0,1284.52001953125,4697.2900390625,72.62000274658203,-16851.300048828125,2697.39990234375,3346.7001342773438,-1957.4000549316406,-764.0000152587891,-2771.199951171875,255.0,0.0,,0.00415575505905746,3.1288133048273323,0.016282463769176764,True,False,188.0,False,18,13,,76561198039309853,enpitsu,26.0,24.010000228881836,-265.1300048828125,17.049999237060547,-378.80001068115234,19841.099853515625,-2.0000000298023224,-0.19999999552965164,0.0,0.0,128.0,,,0.01675517304131914,1.5898926464559004,-3.003124386550714e-07,True,8,False,8,172.0,False,,Carmine10_10,b40137d616b,10,3107.5,4437.14013671875,15.3100004196167,-9547.2998046875,-8723.200073242188,280.10000228881836,181.29999160766602,-161.20000839233398,-2229.2999267578125,255.0,0.0,False,-0.0055210310255599864,-2.4562651764988095,0.0011062773330245712,True,14,14,False,166.39098494027252,True,,xHRO_FlankenTod,7119617896992381358,10.0,427.2099914550781,4904.6298828125,21.959999084472656,-1544.4000244140625,-90.39999961853027,2996.7999267578125,0.5999999865889549,-6.499999761581421,1.0000000149011612,255.0,92.0,,0.009365008015819581,0.05927119508431312,-3.002097044210797e-05,True,27.479922591999014,True,4,19,12,
39,3225,92,False,False,1,10252.574365282986,-634.3300170898438,-4997.72021484375,228.9199981689453,-1228.8999938964844,-17040.799560546875,3231.6000366210938,-466.5999984741211,-107.10000038146973,5980.8001708984375,1.0,0.643155031540804,-1.1125956018006402,1.6650342224427672,7119617896992381358,xHRO_FlankenTod,10.0,-530.8300170898438,-4885.580078125,157.50999450683594,-8291.199951171875,1809.4999694824219,2731.0000610351562,-1673.3000183105469,-5234.4000244140625,-225.20000457763672,255.0,128.0,,-0.6852010807380012,0.3429345464605718,-0.03161517206622984,True,4,0.0,True,20,13,,b40137d616b,Carmine10_10,10.0,-2657.0400390625,-4269.83984375,16.989999771118164,15550.6005859375,238.70000839233398,2.5999999046325684,0.29999999329447746,1.0000000149011612,-2061.999969482422,255.0,0.0,False,-0.00953544874632088,-3.0893804376065073,-1.6933947924974797e-05,True,14,False,14,135.0625548414005,True,,enpitsu,76561198039309853,26,-8.569999694824219,-544.3300170898438,17.049999237060547,362.5,-18988.900146484375,2.5,0.7999999821186066,-0.0,0.0,128.0,,,-0.016793246478751696,-1.5898923585544205,7.690186033778825e-06,True,8,8,False,172.0,False,,games5425898691,bf81d8692db,19.0,-703.239990234375,-4764.330078125,107.43000030517578,17102.5,-1913.3999633789062,-160.79999923706055,5054.4000244140625,2091.7999267578125,-571.3000106811523,255.0,61.0,,-0.3546298914058306,2.4117752302115045,2.5848665781404585,True,188.0,False,False,18,13,
40,3481,92,False,False,0,5204.657956848543,-8.029999732971191,11.649999618530273,94.93000030517578,-10901.500244140625,22869.69970703125,2879.1000366210938,4518.900146484375,3381.7999267578125,-1414.4999694824219,0.0,0.028405279283793498,-0.011247439391415896,0.03750810731332867,76561198039309853,enpitsu,26.0,24.6200008392334,-110.70999908447266,82.12000274658203,-13051.400146484375,16158.699951171875,-239.0999984741211,-3297.0999145507812,-1381.9999694824219,-4179.5001220703125,255.0,128.0,,1.377477700248812,2.2416125687309276,0.10169350333327114,True,False,0.0,False,2,1,,bf81d8692db,games5425898691,19.0,-2879.719970703125,-4056.3701171875,17.010000228881836,-17645.2001953125,1283.3000183105469,2.3000000417232513,-0.29999999329447746,0.0,-1955.5999755859375,255.0,0.0,,0.00959722283371235,2.9998745506721987,-3.759253878316004e-05,True,False,False,False,0.0,False,40.0,Carmine10_10,b40137d616b,10,-92.37999725341797,150.07000732421875,78.05999755859375,19268.299560546875,-11342.60009765625,3237.6998901367188,-2375.0999450683594,4895.5999755859375,800.4000091552734,128.0,255.0,,0.09769021035026874,-0.7292758187052342,-0.2775279427592848,True,4,3,False,0.0,False,,xHRO_FlankenTod,7119617896992381358,10.0,45.77000045776367,4478.080078125,17.010000228881836,576.3999938964844,-7069.0997314453125,2.0999999344348907,0.7999999821186066,0.0,0.0,255.0,128.0,,0.009430055730377014,-1.4893974327645445,2.222848345889405e-06,True,116.0,False,False,False,False,
41,3482,92,False,False,1,5252.584088298275,-53.400001525878906,-26.06999969482422,132.5,-22933.00048828125,1778.9999389648438,10880.799560546875,1626.6000366210938,1149.000015258789,5659.7998046875,1.0,-0.1260113708531875,-0.04430038938309838,0.1914229108183256,b40137d616b,Carmine10_10,10.0,92.37999725341797,-150.07000732421875,78.05999755859375,-19268.299560546875,11342.60009765625,3237.6998901367188,2375.0999450683594,-4895.5999755859375,800.4000091552734,128.0,255.0,,-0.09769021035026874,0.7292758187052342,-0.2775279427592848,True,False,0.0,False,4,3,,7119617896992381358,xHRO_FlankenTod,10.0,-45.77000045776367,-4478.080078125,17.010000228881836,-576.3999938964844,7069.0997314453125,2.0999999344348907,-0.7999999821186066,-0.0,0.0,255.0,128.0,,-0.009430055730377014,1.4893974327645445,2.222848345889405e-06,True,False,False,False,116.0,False,,enpitsu,76561198039309853,26,-24.6200008392334,110.70999908447266,82.12000274658203,13051.400146484375,-16158.699951171875,-239.0999984741211,3297.0999145507812,1381.9999694824219,-4179.5001220703125,255.0,128.0,,-1.377477700248812,-2.2416125687309276,0.10169350333327114,True,2,1,False,0.0,False,,games5425898691,bf81d8692db,19.0,2879.719970703125,4056.3701171875,17.010000228881836,17645.2001953125,-1283.3000183105469,2.3000000417232513,0.29999999329447746,-0.0,-1955.5999755859375,255.0,0.0,,-0.00959722283371235,-2.9998745506721987,-3.759253878316004e-05,True,255.0,False,False,False,False,
42,3483,92,False,False,0,5168.722140009668,177.57000732421875,84.0,186.72999572753906,25795.70068359375,13538.699951171875,10945.30029296875,1837.8999328613281,-900.1999664306641,-3376.400146484375,0.0,0.08429144060490334,-0.11481679661095402,0.2852482470470136,76561198039309853,enpitsu,26.0,-34.13999938964844,-63.27000045776367,80.83000183105469,-6606.6998291015625,5572.9998779296875,626.8000030517578,-5162.1002197265625,-579.5000076293945,-1807.2999572753906,255.0,128.0,,1.4019018092282611,-1.8691216942883262,3.0750699159616866,True,False,0.0,False,2,1,,bf81d8692db,games5425898691,19.0,-3023.840087890625,-4032.8798828125,17.010000228881836,-16939.49951171875,4055.8999633789062,2.3000000417232513,-0.3999999910593033,0.0,-1961.300048828125,255.0,0.0,,0.009571920283029521,2.836620926441842,-4.642452292185121e-05,True,False,False,False,255.0,False,,Carmine10_10,b40137d616b,10,-10.319999694824219,161.47999572753906,105.38999938964844,9913.900146484375,1523.3999633789062,3078.2998657226562,-1583.8999938964844,4646.000061035156,-2481.0000610351562,128.0,255.0,,-0.14519036353187015,-1.0007438972239804,-0.8432343768477332,True,4,3,False,0.0,False,,xHRO_FlankenTod,7119617896992381358,10.0,50.84000015258789,4415.9501953125,17.010000228881836,633.1999969482422,-7764.4000244140625,2.0999999344348907,0.7999999821186066,0.0,0.0,255.0,128.0,,0.009445301982410373,-1.4893974949540059,2.8436703888269122e-06,True,116.0,False,False,False,False,
43,3576,96,False,False,1,9324.83844028177,-1427.5899658203125,-3890.699951171875,143.72000122070312,-14739.7998046875,-382.59998321533203,14958.1005859375,2121.7999267578125,5594.6002197265625,444.7999954223633,1.0,-0.5311035350362692,-1.5059279343997658,-0.4442088286463247,7119617896992381358,xHRO_FlankenTod,10.0,-1220.199951171875,-3919.570068359375,17.010000228881836,-14079.3994140625,-137.70000457763672,-0.3999999910593033,2.0000000298023224,-0.0,-172.60000228881836,255.0,128.0,,-0.009566090335109237,0.010427437381071842,0.00018210632859340132,True,False,84.66268400223024,True,False,False,,b40137d616b,Carmine10_10,10.0,-3758.429931640625,-184.0500030517578,17.010000228881836,-7827.5,-11103.399658203125,2.3000000417232513,0.19999999552965164,-0.0,2234.7999572753906,255.0,255.0,,-0.00954709945263664,-1.0247071326276465,2.8163054775658176e-05,True,4,False,4,255.0,False,,enpitsu,76561198039309853,26,3411.93994140625,25.899999618530273,17.059999465942383,13384.49951171875,4203.399963378906,1.8000000715255737,-1.5000000596046448,-0.29999999329447746,1916.3999938964844,255.0,255.0,,-0.016755878281536282,2.8053733106311474,0.00022258138601450762,True,2,2,False,255.0,False,160.0,games5425898691,bf81d8692db,19.0,-1229.9100341796875,2651.300048828125,17.010000228881836,-22693.9990234375,-1444.4999694824219,2.0999999344348907,-0.19999999552965164,-0.19999999552965164,1.0000000149011612,255.0,128.0,,-0.00957098332584117,-0.06372945612355983,-3.4966304320525285e-05,True,220.0,False,False,False,False,
44,3672,99,False,False,0,4751.143593494508,3259.7099609375,2837.080078125,257.95001220703125,-5743.699951171875,30074.599609375,4871.000061035156,380.40000915527344,-4712.60009765625,221.29999160766602,0.0,0.1466749181353688,0.7159758244772534,-1.7441565213465402,bf81d8692db,games5425898691,19.0,3274.6201171875,2620.4599609375,254.80999755859375,-5394.2999267578125,22311.99951171875,1440.0999450683594,-4479.100036621094,-3037.6998901367188,-979.4999694824219,255.0,147.0,,0.19131875365258336,1.698360234911964,-0.30180574881445477,True,False,147.65364313125613,True,4,3,,76561198039309853,enpitsu,26.0,-853.1799926757812,-2782.699951171875,17.049999237060547,13838.299560546875,2686.400146484375,2.5,0.5999999865889549,0.0,5.099999904632568,255.0,128.0,,0.016769270581328682,0.19245027508433415,-5.613624493080165e-05,True,2,False,2,255.0,False,,Carmine10_10,b40137d616b,10,824.1199951171875,3230.659912109375,17.010000228881836,-10907.900390625,8935.0,2.0999999344348907,0.09999999776482582,-0.5999999865889549,0.0,255.0,128.0,,0.009566998722708808,2.4552602103237584,4.763002195493509e-05,True,4,4,False,255.0,False,,xHRO_FlankenTod,7119617896992381358,10.0,3560.06005859375,3161.93994140625,140.58999633789062,-7707.2998046875,-14287.900390625,6670.9002685546875,-1396.1000061035156,1291.6000366210938,-490.49999237060547,255.0,128.0,,-0.43838802567145935,-2.3330813935404655,-0.09405262049910891,True,170.43781500990676,True,3,4,False,
45,3762,102,False,False,1,7761.3297554150895,317.8999938964844,-2599.77001953125,139.02999877929688,6913.0999755859375,22627.5,7066.7999267578125,3664.2999267578125,3819.2001342773438,425.0,1.0,0.4471080271065283,-1.5700941263657064,-1.467960401840834,b40137d616b,Carmine10_10,10.0,293.510009765625,-2842.800048828125,21.969999313354492,9736.400146484375,18843.800048828125,2995.7000732421875,-0.19999999552965164,-0.3999999910593033,1834.2999267578125,255.0,255.0,False,-0.009582821837663007,1.9902063193057415,0.00012893647203170698,True,False,135.9888773067023,True,5,4,,7119617896992381358,xHRO_FlankenTod,10.0,102.31999969482422,2082.8701171875,17.010000228881836,18602.2998046875,2176.699981689453,2.3999999463558197,-0.19999999552965164,0.19999999552965164,-1994.9000549316406,255.0,0.0,,-0.009566865908712556,3.0994932350434414,1.2549144923108343e-05,True,False,4,4,146.0,False,,enpitsu,76561198039309853,26,473.8399963378906,375.8900146484375,17.049999237060547,10404.200439453125,-3792.0001220703125,3.1999999284744263,-0.19999999552965164,-0.0,2376.199951171875,255.0,255.0,,-0.016713839517954392,-2.8442209100136955,3.300924140793752e-05,True,2,2,False,218.0,False,,games5425898691,bf81d8692db,19.0,-2429.159912109375,-3437.6298828125,17.0,10259.89990234375,18379.100341796875,0.9000000357627869,-0.09999999776482582,-0.19999999552965164,-2.0999999344348907,255.0,128.0,,-0.00958967056263775,2.0802372230747497,4.166327857678516e-05,True,0.36736353751154516,True,False,4,4,
46,3818,104,False,False,0,7094.290720542319,-1704.1500244140625,-1908.1099853515625,205.35000610351562,-20314.49951171875,-12329.89990234375,11630.699462890625,4527.099914550781,1516.199951171875,3633.9999389648438,0.0,-0.5296503694060642,0.12146773780443952,0.6058336490918599,76561198039309853,enpitsu,26.0,-1570.1600341796875,-1881.1500244140625,68.04000091552734,-15648.599853515625,-4980.199890136719,2731.6000366210938,-743.0999755859375,-4571.300048828125,-2475.0,255.0,0.0,False,0.12448846228668026,-2.6751235617663043,0.027570581167201548,True,False,184.0,False,4,3,,bf81d8692db,games5425898691,19.0,443.8500061035156,-689.8900146484375,101.12999725341797,-4139.800109863281,-22533.89892578125,188.60000610351562,5492.1002197265625,280.2000045776367,91.00000381469727,255.0,109.0,,1.3170437256580916,-1.5577994696294943,-0.030712981338490875,True,7,False,8,31.0,False,,Carmine10_10,b40137d616b,10,-1602.239990234375,-1016.5700073242188,17.0,-4805.0,-15164.7998046875,4.900000095367432,3.1999999284744263,8.100000023841858,-1890.5000305175781,255.0,0.0,False,0.009548021952161062,-1.9264149290765007,0.00037709765953001373,True,6,4,False,126.0,False,,xHRO_FlankenTod,7119617896992381358,10.0,-1858.199951171875,-919.4099731445312,17.010000228881836,-5371.400146484375,4805.10009765625,2.5,0.7999999821186066,-0.5000000074505806,2451.7999267578125,255.0,255.0,,0.009536424035207807,2.420421539019602,7.677417586191293e-05,True,146.0,False,4,4,False,
47,3902,107,False,False,0,9785.591692217327,-1843.4200439453125,-4599.6201171875,388.4200134277344,-23497.2998046875,-7575.9002685546875,-9729.69970703125,1808.3000183105469,-2584.2001342773438,5103.999938964844,0.0,0.1256970732769079,1.5527590706382128,0.9437659161674155,bf81d8692db,games5425898691,19.0,-1591.8199462890625,-4593.77978515625,394.5299987792969,-18073.00048828125,5288.0999755859375,3013.900146484375,-5035.0,-432.79998779296875,2170.399932861328,255.0,0.0,,-0.41621516462548874,-3.1071908145372187,0.7721851203664908,True,False,10.577668807839858,True,10,9,,76561198039309853,enpitsu,26.0,-2062.169921875,-4665.16015625,17.049999237060547,16600.799560546875,-10807.39990234375,2.7000001072883606,3.100000023841858,-2.3000000417232513,762.0999908447266,255.0,255.0,True,0.016778797562918585,-0.589185249682625,0.00028171926190240535,True,4,False,4,101.0,False,,Carmine10_10,b40137d616b,10,-2509.280029296875,-3263.550048828125,17.0,1140.5999755859375,-2588.900146484375,3.400000035762787,-0.09999999776482582,-0.19999999552965164,-1564.1999816894531,255.0,0.0,False,0.00952182152025119,-1.0166083114445652,-0.00012361512399256482,True,6,4,False,126.0,False,,xHRO_FlankenTod,7119617896992381358,10.0,-1354.3599853515625,-3220.580078125,17.010000228881836,13929.69970703125,5390.3997802734375,2.3000000417232513,0.0,0.0,2055.0999450683594,255.0,255.0,,0.009593543923625988,0.4366866064442945,2.3207961444967694e-05,True,70.0,False,4,4,False,
48,3965,110,False,False,0,8718.345873269733,-3841.929931640625,-3065.550048828125,145.35000610351562,-3390.0,15485.0,-154.49999809265137,-2727.9998779296875,-3674.5001220703125,3880.10009765625,0.0,0.9415484674409623,2.6093292219072772,0.7953160397264407,bf81d8692db,games5425898691,19.0,-3894.050048828125,-3185.8798828125,26.93000030517578,3191.4999389648438,2550.800018310547,-954.5999908447266,-6.700000166893005,-1441.4999389648438,1103.1999969482422,255.0,255.0,,0.170757819125979,0.5348043230444788,0.12953222236737222,True,False,0.0,False,10,10,,76561198039309853,enpitsu,26.0,-2052.77001953125,-4277.330078125,17.049999237060547,-15657.19970703125,572.0999908447266,-2.0000000298023224,-0.5999999865889549,-0.29999999329447746,0.0,255.0,0.0,True,0.01676414238719789,3.1050499535587637,-3.1154558429573715e-05,True,4,False,4,86.0,False,,Carmine10_10,b40137d616b,11,-3996.27001953125,-3300.580078125,210.72000122070312,-534.5999908447266,-3302.7999877929688,635.6999969482422,5322.2998046875,-892.0999908447266,-1061.3999938964844,128.0,255.0,False,-0.12541369350447903,3.0655867312454523,-2.7248408681172784,True,8,5,False,126.0,False,,xHRO_FlankenTod,7119617896992381358,10.0,-1881.75,-1009.8800048828125,17.010000228881836,-14064.000244140625,344.39998626708984,2.0999999344348907,0.19999999552965164,-0.09999999776482582,372.99999237060547,255.0,128.0,,0.00957705166668232,-3.129945899682335,-0.00018700090843518959,True,70.0,False,4,4,False,
49,4024,112,False,False,0,6279.210084455912,-3754.669921875,-450.75,93.1500015258789,1971.199951171875,9447.5,0.0,-5505.4998779296875,983.4999847412109,2172.899932861328,0.0,0.9929163624481029,-0.23803969898611532,-1.7623220041528758,bf81d8692db,games5425898691,19.0,-3901.35009765625,-559.3699951171875,92.04000091552734,-612.400016784668,17443.299560546875,-892.7999877929688,-3246.099853515625,2703.0999755859375,232.5,128.0,0.0,,-0.9205045309213981,1.7369132606083217,-0.4165768185739016,True,False,22.0,False,12,12,,76561198039309853,enpitsu,26.0,-1925.3699951171875,-2767.510009765625,17.049999237060547,11573.299560546875,12680.10009765625,-1.5000000596046448,-0.29999999329447746,-0.3999999910593033,1987.1000671386719,255.0,128.0,False,0.016783147040567433,0.8920845403333757,3.0256080211164594e-05,True,4,False,4,193.0,False,,Carmine10_10,b40137d616b,11,-4059.169921875,-3122.2900390625,167.27000427246094,684.1000366210938,13224.49951171875,-1568.8999938964844,-2020.7000732421875,-617.2999954223633,-874.1000366210938,255.0,0.0,False,0.15520504880369493,1.5154945464017069,1.200521095246071,True,8,6,False,50.811208440411505,True,,xHRO_FlankenTod,7119617896992381358,10.0,-3956.219970703125,1683.3199462890625,49.560001373291016,1330.0999450683594,21184.599609375,-765.8999633789062,-821.2000274658203,-601.8999862670898,-1538.3000183105469,255.0,0.0,,0.0749608833784369,1.4738268545080606,0.5400683129214257,True,231.0,False,4,4,False,
