,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
63,5481,165,False,False,0,4370.247789675779,-3970.1201171875,2033.739990234375,169.22000122070312,4268.800048828125,16894.200439453125,11159.599609375,1717.2999572753906,-3168.3999633789062,4797.0001220703125,0.0,0.6481103102588568,2.742611310582582,-3.0980909915553205,76561198039309853,enpitsu,26.0,-3871.60009765625,1905.489990234375,140.86000061035156,-12541.500244140625,8794.7998046875,7391.199951171875,3318.0999755859375,4263.500061035156,1030.4000091552734,128.0,128.0,False,-0.14905313696407194,2.2525330564500554,0.02745863779242005,True,77.0,False,2,2,4,,bf81d8692db,games5425898691,19.0,1459.1400146484375,4075.6298828125,17.010000228881836,3907.0001220703125,-10409.100341796875,3.0000001192092896,0.0,0.0,-2382.899932861328,255.0,0.0,,0.009539564231428536,-1.2705567164417704,-1.5430317042164396e-05,True,117.0,False,8,False,8,,DEPAY,76561198126526598,9,516.719970703125,2979.260009765625,17.010000228881836,-8070.9002685546875,2795.4998779296875,3.100000023841858,-0.29999999329447746,0.0,-2509.2999267578125,255.0,0.0,False,0.009514870134005617,2.7717134292118986,-4.0191327531078047e-05,True,168.0,False,8,4,6,,FlyyerBruhhh,2535421934445428,11.0,-2237.860107421875,4216.330078125,59.869998931884766,-4194.700012207031,1493.3000183105469,-218.89999389648438,-977.6999664306641,5298.0999755859375,1106.3999938964844,254.0,158.0,,-0.05899847908096858,1.8693066363117294,-1.9075999225148546,True,6,False,8,181.0,False,
64,5579,168,False,False,1,10039.905962218332,812.6599731445312,-4899.56005859375,360.30999755859375,13483.699951171875,3566.6000366210938,10216.099853515625,1618.5000610351562,-5720.3997802734375,810.6999969482422,1.0,0.41557795624236404,1.7882398322318902,-1.7715367445293997,2535421934445428,FlyyerBruhhh,11.0,912.469970703125,-5044.93994140625,305.8299865722656,-16584.7998046875,-963.1999969482422,-13720.2001953125,-697.3000335693359,1695.0,4829.599914550781,255.0,208.0,,-0.5733067658806724,-0.17732445319701018,1.645180982468848,True,119.0,False,False,7,10,,76561198126526598,DEPAY,8.0,673.8099975585938,-4925.2900390625,179.36000061035156,12893.800048828125,3288.599853515625,3586.099853515625,703.0000305175781,827.5,-1205.6999969482422,255.0,128.0,False,0.480518802626507,-3.0532549441076084,0.14141637701276644,True,142.97528599154563,True,10,4,7,,enpitsu,76561198039309853,26,1442.5,-4204.9599609375,214.6300048828125,-20023.699951171875,-2167.7999877929688,910.1000213623047,985.6999969482422,-5409.5001220703125,121.5999984741211,255.0,128.0,False,-0.821441978329936,-0.2040525409022675,0.006557723963516201,True,14.0,False,6,2,3,,games5425898691,bf81d8692db,19.0,799.8599853515625,-4529.16015625,299.1099853515625,-5317.5,-21213.5009765625,-236.8000030517578,4777.5,-1756.0000610351562,2083.6000061035156,255.0,102.0,,-0.5839156316129022,-1.4924689754116924,0.4740593193974536,True,9,False,10,115.39547524400933,True,
65,5676,172,False,False,1,8734.000993233922,3825.050048828125,-3088.2099609375,147.5800018310547,345.09998321533203,29818.20068359375,-2994.1000366210938,-463.80001068115234,-708.3000183105469,5939.89990234375,1.0,-0.09511662297687447,1.468027515826542,2.663918145570471,76561198126526598,DEPAY,8.0,3760.110107421875,-3315.5,158.42999267578125,15993.699951171875,16348.800048828125,2431.999969482422,-2216.3999938964844,930.5999755859375,1771.199951171875,255.0,128.0,,0.18213281621702987,2.1054624384887894,-0.057407609191143356,True,214.3058238106389,True,4,9,12,,2535421934445428,FlyyerBruhhh,11.0,69.69000244140625,-3787.43994140625,17.010000228881836,508.1999969482422,13109.100341796875,2.5999999046325684,-0.09999999776482582,-1.1999999731779099,338.1999969482422,255.0,128.0,,-0.009559244712827205,1.5842787765427382,-9.496085642751193e-05,True,149.0,False,10,False,8,,enpitsu,76561198039309853,26,-3049.27001953125,-1487.469970703125,17.049999237060547,641.9999694824219,22991.0009765625,-1.4000000059604645,-0.0,2.199999988079071,282.90000915527344,255.0,255.0,False,-0.01678481411829132,1.5725123048297773,-0.00020514322702535346,False,120.94230541875288,True,6,2,4,,games5425898691,bf81d8692db,19.0,2152.7099609375,-3222.340087890625,90.79000091552734,15755.899658203125,16342.2998046875,-333.49998474121094,-3892.0999145507812,3124.1000366210938,47.199997901916504,255.0,128.0,,1.3761762713266765,2.295549210665139,0.04928764234221532,False,12,False,12,0.0,False,
66,5813,177,False,False,0,10233.0793586304,-2104.989990234375,-5021.41015625,774.6699829101562,-17901.199951171875,8870.0,-2238.3999633789062,1282.8999328613281,-3341.199951171875,1504.1000366210938,0.0,-0.5657713193462837,-0.28934890274971053,0.8866746964625224,bf81d8692db,games5425898691,19.0,-1925.6199951171875,-5073.330078125,768.1300048828125,-11057.39990234375,3685.7000732421875,566.1000061035156,5.199999809265137,-2038.6000061035156,373.1999969482422,255.0,35.0,,0.03344521485735425,-3.1242844321151315,1.5713722281639635,True,255.0,False,False,14,15,,76561198039309853,enpitsu,26.0,351.1499938964844,-5478.919921875,21.989999771118164,-3421.9000244140625,2056.300048828125,-80.9000015258789,-0.3999999910593033,-0.09999999776482582,1.0999999940395355,255.0,128.0,False,0.0367854199967156,2.603752171177672,0.033861182156784235,True,251.88380219603098,True,8,2,6,,DEPAY,76561198126526598,8,-2702.97998046875,-5094.169921875,777.239990234375,14263.299560546875,-2421.7999267578125,-1262.0999908447266,233.70000839233398,102.70000457763672,1721.3999938964844,255.0,128.0,,0.06965559360243705,-0.14634518134668245,-1.5740770225558653,True,0.0,False,14,6,10,,FlyyerBruhhh,2535421934445428,12.0,357.1700134277344,-1901.5799560546875,17.010000228881836,-1436.1000061035156,-10768.599853515625,2.8999999165534973,0.29999999329447746,-0.29999999329447746,-2256.999969482422,128.0,0.0,,0.009617137392130203,-1.762356961733588,-1.954261285962514e-05,True,8,False,10,210.0,False,
67,5888,180,False,False,1,4398.848363214755,3834.7900390625,1866.8699951171875,121.72000122070312,26286.4990234375,3163.9999389648438,9131.699829101562,4690.0,-3266.9000244140625,1825.0,1.0,-1.4150213900918176,0.38185182726226524,1.3767414474571051,2535421934445428,FlyyerBruhhh,11.0,3633.260009765625,1791.1099853515625,15.619999885559082,19270.999755859375,-3319.89990234375,-534.5000076293945,513.4000015258789,-440.29998779296875,410.8000183105469,254.0,126.0,,0.007155438405066381,-3.0391955155471386,0.013325941316140798,True,128.0,False,False,8,10,,76561198126526598,DEPAY,9.0,3193.260009765625,3469.080078125,41.61000061035156,5016.600036621094,-10384.49951171875,-962.6000213623047,1068.0000305175781,1195.199966430664,1104.4999694824219,255.0,36.0,,-0.3012557788185355,-2.3441576917651674,0.4165295411191245,True,,False,14,6,10,,enpitsu,76561198039309853,26,811.72998046875,4567.64990234375,17.049999237060547,-4966.300048828125,4986.9000244140625,3.1999999284744263,-0.0,-0.29999999329447746,0.0,0.0,,,-0.016948691863031246,-2.3541190325911283,-2.490773210841475e-05,True,227.0,False,8,2,6,,games5425898691,bf81d8692db,19.0,3356.179931640625,3043.860107421875,57.7599983215332,5893.900146484375,-21621.39892578125,-793.0000305175781,-5.799999833106995,126.30000114440918,341.50001525878906,255.0,,,-0.02287482760008112,-1.9036713705362354,-0.19942820880676249,True,14,False,16,201.0,False,
68,5984,183,False,False,1,3145.881507926837,2262.340087890625,2306.330078125,177.58999633789062,-15003.1005859375,27856.69921875,-12172.5,-5872.0001220703125,-144.0999984741211,-1223.7999725341797,1.0,-0.28912701457532347,0.7081799735751495,1.676032180098743,2535421934445428,FlyyerBruhhh,11.0,2314.989990234375,2151.699951171875,204.17999267578125,-12297.60009765625,16244.69970703125,2202.7000427246094,-5463.499755859375,-327.59998321533203,-540.9999847412109,254.0,61.0,False,-0.28521257484043355,1.1867250338781048,0.235920746925532,True,69.0,False,False,9,12,,76561198126526598,DEPAY,9.0,2310.4599609375,-697.0,17.020000457763672,-9600.30029296875,-10318.499755859375,1.4000000059604645,1.0999999940395355,1.4000000059604645,-117.10000038146973,255.0,82.0,False,-0.009601158837831737,-0.8233884763838105,5.397814603870704e-05,True,,False,16,6,12,,enpitsu,76561198039309853,26,26.229999542236328,5385.759765625,18.520000457763672,-3.1999999284744263,1.5000000596046448,0.09999999776482582,2.3000000417232513,1.5999999642372131,1.1999999731779099,255.0,128.0,,-0.046528210298270783,-2.0152029125614526,0.010459341446133167,True,227.0,False,8,2,6,,games5425898691,bf81d8692db,19.0,2174.699951171875,2345.22998046875,82.47000122070312,11014.89990234375,10553.900146484375,2518.800048828125,-4699.5001220703125,2842.0001220703125,295.6999969482422,255.0,189.0,,-0.5884084791968416,2.5725765894312436,-0.24679215707698843,True,15,False,18,231.0,False,
69,5985,183,False,False,0,7675.0102584669075,-2297.739990234375,-2405.919921875,211.83999633789062,-8960.599975585938,-34878.701171875,8613.400268554688,-2264.600067138672,1001.8000030517578,-5465.10009765625,0.0,0.30425781481374986,-1.0526338048714359,1.5781142886355186,bf81d8692db,games5425898691,19.0,-2174.699951171875,-2345.22998046875,82.47000122070312,-11014.89990234375,-10553.900146484375,2518.800048828125,4699.5001220703125,-2842.0001220703125,295.6999969482422,255.0,189.0,,0.5884084791968416,-2.5725765894312436,-0.24679215707698843,True,231.0,False,False,15,18,,76561198039309853,enpitsu,26.0,-26.229999542236328,-5385.759765625,18.520000457763672,3.1999999284744263,-1.5000000596046448,0.09999999776482582,-2.3000000417232513,-1.5999999642372131,1.1999999731779099,255.0,128.0,,0.046528210298270783,2.0152029125614526,0.010459341446133167,True,227.0,False,8,2,6,,DEPAY,76561198126526598,9,-2310.4599609375,697.0,17.020000457763672,9600.30029296875,10318.499755859375,1.4000000059604645,-1.0999999940395355,-1.4000000059604645,-117.10000038146973,255.0,82.0,False,0.009601158837831737,0.8233884763838105,5.397814603870704e-05,True,,False,16,6,12,,FlyyerBruhhh,2535421934445428,11.0,-2314.989990234375,-2151.699951171875,204.17999267578125,12297.60009765625,-16244.69970703125,2202.7000427246094,5463.499755859375,327.59998321533203,-540.9999847412109,254.0,61.0,False,0.28521257484043355,-1.1867250338781048,0.235920746925532,True,9,False,12,69.0,False,
70,6049,185,False,False,0,7761.956146195627,-531.8599853515625,-2613.409912109375,193.4600067138672,10551.500244140625,27917.39990234375,5981.400146484375,1350.3999328613281,2693.900146484375,-5188.3001708984375,0.0,0.15245055911744468,-2.3284777903054787,2.6848702564015703,76561198039309853,enpitsu,26.0,-535.6699829101562,-2709.5,74.52999877929688,3694.2001342773438,22649.69970703125,1530.5000305175781,-5403.800048828125,1023.4999847412109,-15.499999523162842,255.0,128.0,,0.6419042170674388,1.3815185356564401,-0.0014277938753545064,True,93.0,False,2,7,10,,bf81d8692db,games5425898691,19.0,-2008.0400390625,-4574.7900390625,17.020000457763672,17839.300537109375,-1903.9999389648438,-1.0000000149011612,-3.6000001430511475,0.19999999552965164,1307.7999877929688,255.0,187.0,,0.009591149116894635,-0.056745474748751,2.4634426217642087e-05,True,177.7153462671465,True,18,False,16,,DEPAY,76561198126526598,9,129.02999877929688,-154.19000244140625,17.020000457763672,12491.800537109375,5686.300048828125,1.5999999642372131,-1.1999999731779099,-0.5000000074505806,2039.2999267578125,255.0,255.0,False,0.009570869904388556,0.4696625256258834,0.0001763555305403987,True,61.0,False,16,6,12,,FlyyerBruhhh,2535421934445428,11.0,525.5499877929688,-4891.9501953125,17.0,20608.701171875,8223.400268554688,1.8000000715255737,-0.29999999329447746,-0.09999999776482582,1999.1999816894531,255.0,255.0,False,0.009591334516625432,0.4577327662567883,3.519650501452146e-05,True,10,False,12,0.0,True,
71,6103,187,False,False,1,8227.089639614227,-1499.0899658203125,-2730.739990234375,96.08999633789062,-19241.8994140625,-23079.69970703125,-3246.6000366210938,3172.9998779296875,-4130.5999755859375,2480.8999633789062,1.0,-0.06428014192978085,1.5230974793789263,3.017554033025837,76561198126526598,DEPAY,8.0,-1279.5400390625,-2600.449951171875,17.020000457763672,-10526.600341796875,-17187.2998046875,1.4000000059604645,2.3999999463558197,3.8999998569488525,-815.4000091552734,255.0,0.0,False,-0.009609428725004933,-1.002579723149515,5.527030187566272e-05,True,0.0,False,6,12,16,,2535421934445428,FlyyerBruhhh,11.0,-3059.02001953125,1884.93994140625,17.0,-5455.9002685546875,-22339.69970703125,3.700000047683716,-0.0,-0.3999999910593033,-116.80000305175781,255.0,128.0,False,-0.009603180058880193,-1.325121118486899,1.3625521956180138e-05,False,0.0,False,12,False,10,,enpitsu,76561198039309853,26,-806.3099975585938,-1035.97998046875,17.049999237060547,-15330.0,-17146.099853515625,-1.4000000059604645,0.3999999910593033,0.5000000074505806,-20.0,255.0,128.0,,-0.016788410903151217,-0.8391899197707856,3.999269653049578e-05,True,30.369608430452246,True,10,2,8,,games5425898691,bf81d8692db,19.0,-1549.1300048828125,2510.949951171875,28.610000610351562,-17663.599853515625,-14489.7998046875,-2416.0000610351562,1884.4999694824219,-2130.2999877929688,-1110.0,255.0,128.0,,0.22103122124109598,-0.720125109470185,0.008787202296109036,True,18,False,20,145.0,False,
72,6310,195,False,False,0,2967.1807658902007,1813.9599609375,3931.580078125,519.8800048828125,-14049.89990234375,4784.599914550781,-880.5999755859375,1401.199951171875,-2504.4000244140625,2377.7000427246094,0.0,0.3742300328905401,-0.227365448515388,1.329219209330518,bf81d8692db,games5425898691,19.0,1994.1099853515625,3918.1201171875,462.1700134277344,-3753.699951171875,10092.2998046875,407.79998779296875,5429.4000244140625,-741.1000061035156,-471.1000061035156,255.0,255.0,,-0.08039570545624797,2.9072920468886085,-2.5404769669519105,True,120.81304080255573,True,False,19,22,,76561198039309853,enpitsu,26.0,2995.5,1018.5599975585938,102.56999969482422,-2508.8999938964844,-18898.599853515625,-154.7000026702881,3938.599853515625,-3689.8001098632812,-1059.3000030517578,128.0,128.0,False,-0.2885406479480637,-0.19721108955211175,-2.4576481342327643,False,0.0,False,12,2,10,,DEPAY,76561198126526598,9,2738.5400390625,1863.989990234375,112.2300033569336,-8903.400268554688,15346.199951171875,-167.70000457763672,-5449.000244140625,-726.3999938964844,-173.4000015258789,255.0,128.0,False,0.9294317925290357,-1.3959340743813655,-3.088785485531454,True,155.0,False,20,6,15,,FlyyerBruhhh,2535421934445428,12.0,977.4000244140625,4532.08984375,17.0,401.1000061035156,28.399999141693115,3.8999998569488525,-0.09999999776482582,1.8000000715255737,142.39999771118164,1.0,135.0,False,0.009814502417838607,0.11068873098901155,-0.00014246098794395146,True,10,False,12,255.0,False,
73,6394,198,False,False,1,10121.606533694609,1540.9100341796875,-4961.0400390625,128.39999389648438,16758.499755859375,1857.1000671386719,994.1000366210938,2142.2000122070312,1.1999999731779099,3536.4999389648438,1.0,0.4161642631082661,2.3266013901810787,-0.6952516758705326,2535421934445428,FlyyerBruhhh,11.0,1401.760009765625,-5034.9501953125,42.08000183105469,14333.299560546875,-3271.300048828125,1694.1000366210938,-4005.10009765625,1431.300048828125,1119.1999816894531,254.0,224.0,False,0.15466175788480327,-2.9127980181078725,-0.523034926641119,True,142.0,False,False,10,12,,76561198126526598,DEPAY,9.0,156.80999755859375,-5447.3798828125,20.700000762939453,11028.599853515625,3420.0,-132.89999961853027,0.7000000029802322,109.89999771118164,2756.9000244140625,255.0,255.0,False,-0.02567290865456423,2.719703304850215,-0.036113194851704784,True,155.0,False,20,6,16,,enpitsu,76561198039309853,26,-2479.659912109375,4207.1298828125,71.54000091552734,9782.39990234375,-4989.5001220703125,2801.6000366210938,717.0999908447266,1261.8000030517578,257.39999771118164,255.0,255.0,False,-0.1072187795002956,-2.644758466302992,0.0005731613410611759,True,255.0,False,16,2,13,,games5425898691,bf81d8692db,19.0,865.239990234375,-4912.83984375,90.94000244140625,14820.699462890625,2907.39990234375,-1252.300033569336,2058.000030517578,3592.5,-2995.4000854492188,255.0,128.0,,0.8176855535371904,2.7764231987372057,1.415789173041559,True,20,False,22,0.0,False,
74,6410,199,False,False,1,10123.1972059238,2528.31005859375,-4850.72998046875,101.94000244140625,21065.30029296875,6668.0999755859375,2831.300048828125,4745.299987792969,1521.1000061035156,-135.6999969482422,1.0,1.3148624598672973,-1.691887696187864,-2.599866953208335,2535421934445428,FlyyerBruhhh,11.0,2394.989990234375,-4926.419921875,16.010000228881836,17481.300048828125,7117.80029296875,-217.39999771118164,2449.7000122070312,-490.49999237060547,1062.9000091552734,255.0,255.0,False,-0.005898124970995837,2.6779399605170693,0.010776889970340311,True,95.09242157525912,True,False,10,12,,76561198126526598,DEPAY,9.0,457.0,-4945.68017578125,17.020000457763672,74.89999771118164,8695.800170898438,1.2999999523162842,-0.29999999329447746,1.0999999940395355,127.39999771118164,128.0,128.0,False,-0.009621585796341368,1.5606529324058014,-0.00014957026201876933,True,155.0,False,20,6,16,,enpitsu,76561198039309853,26,-1699.5999755859375,4086.52001953125,102.75,15324.599609375,-2500.0999450683594,-152.7999973297119,-1716.3999938964844,5112.39990234375,1080.2999877929688,128.0,128.0,False,0.2210982670385515,-1.2908840214166373,2.5432153255274104,True,255.0,False,16,2,14,,games5425898691,bf81d8692db,19.0,1698.8599853515625,-4823.3798828125,16.360000610351562,12680.6005859375,-2830.7000732421875,115.39999961853027,64.20000076293945,-8.199999928474426,1903.800048828125,255.0,253.0,,-0.009035983439676846,-2.9072873692444854,-0.005610125389181076,True,20,False,22,0.0,False,
75,6485,201,False,False,1,7395.917703840838,3498.18994140625,-1783.02001953125,95.22000122070312,-12727.2998046875,17446.400146484375,955.6999969482422,1445.0,-4943.900146484375,2330.5999755859375,1.0,-0.10641019689608443,-0.5235001275014965,3.0954989980752017,2535421934445428,FlyyerBruhhh,11.0,3693.3798828125,-1881.6300048828125,16.190000534057617,-4187.5,20844.89990234375,67.10000038146973,128.1999969482422,262.1999931335449,1832.8999328613281,255.0,253.0,,-0.022537674283392907,1.3146469932218892,-0.0214230883022626,True,170.43065796616264,True,False,10,12,,76561198126526598,DEPAY,8.0,1878.469970703125,-3487.570068359375,17.020000457763672,158.50000381469727,10150.10009765625,1.4000000059604645,-0.0,0.7999999821186066,14.700000286102295,255.0,128.0,,-0.00952884137941913,1.5839905255639348,-7.812373934681551e-05,True,155.0,False,20,6,16,,enpitsu,76561198039309853,26,1436.6600341796875,4082.68994140625,17.059999465942383,4467.0001220703125,-9538.300170898438,1.8000000715255737,-0.0,0.5999999865889549,-0.09999999776482582,128.0,128.0,False,-0.016660790388945704,-2.0087478957476783,4.9754750613809794e-05,True,255.0,False,16,2,14,,games5425898691,bf81d8692db,19.0,3133.469970703125,-1098.43994140625,15.680000305175781,3386.7999267578125,18839.200439453125,24.500000476837158,-66.50000095367432,-5.5000001192092896,-1410.0999450683594,255.0,0.0,,-0.015397564927858582,1.7770238769867812,3.2793362632581863e-05,True,22,False,24,,False,
76,6503,202,False,False,1,6062.965446362791,2669.760009765625,-657.7000122070312,93.44000244140625,-11984.599609375,15995.0,70.0,-1424.4999694824219,-5466.7999267578125,2021.0000610351562,1.0,0.9761581222573714,2.517038665568676,-1.6281474938306995,2535421934445428,FlyyerBruhhh,11.0,2663.840087890625,-917.7100219726562,17.010000228881836,-20834.49951171875,9742.7001953125,0.3999999910593033,-1.0000000149011612,0.3999999910593033,-1545.0,255.0,0.0,,-0.009597808625748347,0.4694409260980226,-0.00024829580696134865,True,135.68101499413928,True,False,10,12,,76561198126526598,DEPAY,8.0,1867.699951171875,-2797.580078125,17.020000457763672,-1984.4000244140625,12340.2001953125,1.4000000059604645,0.7000000029802322,-3.8999998569488525,648.7999725341797,255.0,128.0,,-0.009571587494637865,1.3682818312443539,-8.576323934389446e-05,True,155.0,False,20,6,16,,enpitsu,76561198039309853,26,1636.22998046875,3441.449951171875,17.059999465942383,-2005.0999450683594,-9051.400146484375,0.29999999329447746,-0.7000000029802322,-0.0,-2413.300018310547,255.0,128.0,False,-0.016719590976566494,-1.3216288884292746,-3.3161317003985876e-05,True,236.2066494136728,True,16,2,14,,games5425898691,bf81d8692db,19.0,3665.830078125,32.61000061035156,17.010000228881836,7558.0999755859375,17092.2998046875,2.800000011920929,-0.19999999552965164,-0.5000000074505806,1639.9000549316406,255.0,255.0,,-0.009594451448980613,1.9526852709286757,0.00018908182594028897,True,22,False,24,251.88584093124635,True,
77,6520,203,False,False,1,4998.096878090331,1994.8399658203125,264.19000244140625,99.36000061035156,-3752.60009765625,26560.90087890625,3481.9000244140625,-330.6999969482422,-5079.599914550781,3176.0000610351562,1.0,-1.2929940305906065,-1.727448691889972,-1.4313619690549595,2535421934445428,FlyyerBruhhh,11.0,1934.300048828125,107.01000213623047,16.3799991607666,-1307.7000427246094,20254.69970703125,-95.9000015258789,509.90001678466797,-605.6999969482422,-2080.800018310547,254.0,0.0,,0.004678549418179286,1.6145107571674855,-0.012939602111807112,True,119.0,False,False,10,12,,76561198126526598,DEPAY,8.0,1673.010009765625,-2039.4100341796875,17.020000457763672,-4652.099914550781,13010.30029296875,1.4000000059604645,-0.0,0.19999999552965164,100.69999694824219,255.0,128.0,,-0.009577965942146329,1.2159518085458025,-7.310195720297906e-05,True,185.0,False,20,6,16,,enpitsu,76561198039309853,26,1398.8900146484375,2791.219970703125,17.059999465942383,-1082.0999908447266,-6886.400146484375,1.7000000178813934,0.29999999329447746,-1.0999999940395355,91.70000076293945,255.0,128.0,False,-0.01729201238515174,-1.43092468182832,-0.00011767861093789338,True,225.0,False,16,2,14,,games5425898691,bf81d8692db,19.0,3516.280029296875,1189.18994140625,17.010000228881836,-12148.00048828125,19297.5,0.09999999776482582,-0.5000000074505806,0.9000000357627869,209.89999771118164,255.0,128.0,,-0.009599501775229087,0.9859098279652603,-0.00015349242191216102,True,22,False,24,198.6409377282666,True,
78,6541,203,False,False,0,7495.801711323054,-1731.969970703125,-2309.0400390625,182.99000549316406,-18985.999755859375,-19066.199951171875,8669.7998046875,3009.2001342773438,1605.0,4936.400146484375,0.0,0.20102296117668517,-0.11433483340211166,-2.5406334293041635,76561198039309853,enpitsu,26.0,-1571.97998046875,-2306.27001953125,91.69000244140625,-10129.099731445312,4086.199951171875,2311.300048828125,4358.500061035156,-3222.5,931.9000244140625,128.0,255.0,False,0.12567902344023443,2.547791342824136,-0.6919602036673771,True,207.0,False,2,15,18,,bf81d8692db,games5425898691,19.0,-2169.47998046875,-2366.6201171875,17.010000228881836,18880.400390625,-13134.89990234375,0.3999999910593033,-1.0999999940395355,0.7999999821186066,1663.5000610351562,255.0,255.0,,0.009583326688122833,-0.5652321196803909,0.00021133089465583804,True,132.8160345810716,True,24,False,22,,DEPAY,76561198126526598,8,-1209.8499755859375,941.77001953125,17.020000457763672,2165.2000427246094,-13801.300048828125,1.5999999642372131,0.0,-0.9000000357627869,-2112.5,255.0,0.0,,0.009568703062634415,-1.4707105606144981,-9.367923373701588e-05,True,185.0,False,20,6,16,,FlyyerBruhhh,2535421934445428,11.0,-1735.699951171875,-1823.3599853515625,16.989999771118164,1623.9999389648438,-22668.9990234375,5.5000001192092896,0.0,-0.7999999821186066,-1849.4999694824219,255.0,3.0,,0.009598359559416734,-1.5620041959233815,-0.00010276588685057243,True,10,False,12,99.0,False,
79,6611,206,True,True,1,2905.959169790965,2170.4599609375,2528.419921875,211.42999267578125,-22622.7001953125,22761.10107421875,-6843.2000732421875,-1854.2999267578125,-891.3999938964844,5636.099853515625,1.0,0.02720248073501083,0.25913603628408294,-2.899064227863114,76561198126526598,DEPAY,8.0,2263.409912109375,2250.820068359375,194.2100067138672,-820.2999877929688,19838.499755859375,1696.4999389648438,-2698.900146484375,-312.90000915527344,-9.49999988079071,255.0,128.0,,0.44300798826551396,1.4543872144561447,-0.006965802470704983,True,154.3768861985976,True,6,17,22,,2535421934445428,FlyyerBruhhh,12.0,3443.429931640625,3355.510009765625,17.010000228881836,-2821.199951171875,-14288.199462890625,2.800000011920929,-0.19999999552965164,-1.0000000149011612,-1918.3000183105469,255.0,0.0,False,-0.009601362156057338,-1.3332348749631633,-0.00015467192923990748,True,217.0,False,12,False,10,,enpitsu,76561198039309853,26,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,19.0,-597.3699951171875,4860.5498046875,17.010000228881836,8327.60009765625,9760.599975585938,2.8999999165534973,0.9000000357627869,0.09999999776482582,-2025.5000305175781,255.0,0.0,,-0.00960780375642895,2.3111946621515176,-0.00016874773841233303,True,22,False,24,135.0,False,
